exp_number;crackX;crackY;sensor0;sensor1;sensor2;sensor3;sensor4;sensor5;sensor6;sensor7;sensor8;sensor9;sensor10
676;129.804;4.34792;0.0000000000000000138778;0.357271;0.678559;0.962026;1.20769;1.41552;1.59028;1.73768;1.82942;1.88612;1.9061
677;161.52;10.9717;0.;0.357324;0.67859;0.962049;1.20772;1.41559;1.58566;1.71786;1.82322;1.87153;1.89187
678;189.402;16.2873;0.;0.357324;0.67859;0.962049;1.20772;1.41559;1.58565;1.71793;1.81247;1.86293;1.8699
679;46.235;17.6011;0.;0.357651;0.735743;1.27333;1.51087;1.7189;1.88897;2.02126;2.11574;2.17242;2.19241
680;31.2911;3.9003;0.;0.362767;0.730511;1.01643;1.26208;1.46998;1.64006;1.77234;1.86683;1.92351;1.94349
681;139.481;4.53272;0.;0.357324;0.67859;0.962049;1.20772;1.41556;1.58601;1.73206;1.8259;1.88209;1.90208
682;22.9947;4.84544;0.;0.373772;0.710805;0.992202;1.23791;1.4458;1.61588;1.74816;1.84265;1.89933;1.91931
683;161.573;13.9837;0.;0.357324;0.67859;0.962049;1.20772;1.41559;1.58565;1.71775;1.82317;1.88568;1.90703
684;174.423;3.28066;0.;0.357324;0.67859;0.962049;1.20772;1.41559;1.58566;1.71791;1.81405;1.8822;1.90114
685;32.8596;2.6289;0.;0.36567;0.771618;1.0765;1.32193;1.52982;1.6999;1.83218;1.92667;1.98335;2.00333
686;142.997;2.7253;0.;0.357324;0.67859;0.962049;1.20772;1.41558;1.5857;1.73522;1.84914;1.906;1.92592
687;160.027;6.12927;0.;0.357324;0.67859;0.962049;1.20772;1.41559;1.58566;1.71829;1.82324;1.87167;1.89088
688;148.801;6.27781;0.;0.357324;0.67859;0.962049;1.20772;1.41559;1.58563;1.72291;1.8195;1.87089;1.89091
689;67.9608;7.25772;0.;0.357335;0.678596;0.965963;1.21255;1.41393;1.58407;1.71637;1.81085;1.86753;1.88752
690;10.4124;14.4399;0.;0.427336;0.778161;1.06152;1.30718;1.51507;1.68515;1.81743;1.91192;1.9686;1.98858
691;135.069;6.81998;0.;0.357324;0.67859;0.96202;1.20771;1.41557;1.58682;1.7285;1.81287;1.86945;1.88944
692;128.74;2.38378;0.;0.357271;0.678559;0.962025;1.20765;1.41536;1.59709;1.77091;1.86976;1.92638;1.9463
693;189.;17.1609;0.;0.357324;0.67859;0.962049;1.20772;1.41559;1.58565;1.71793;1.81247;1.8617;1.87385
694;50.437;6.34076;0.;0.357334;0.680351;0.975044;1.21233;1.42028;1.59036;1.72264;1.81713;1.87381;1.89379
695;13.8329;7.30396;0.;0.368247;0.6768;0.960209;1.20587;1.41376;1.58384;1.71613;1.81061;1.86729;1.88727
696;156.177;12.9322;0.;0.357324;0.67859;0.962049;1.20772;1.41559;1.58566;1.71772;1.82232;1.88151;1.90167
697;133.746;14.7227;0.;0.357335;0.678553;0.962021;1.20769;1.41559;1.58627;1.73925;1.85389;1.91059;1.93057
698;94.3416;14.951;0.;0.357335;0.678554;0.962052;1.20955;1.45265;1.65789;1.79023;1.88472;1.9414;1.96138
699;20.7777;9.78235;-0.0000000000000000277556;0.368737;0.679114;0.962322;1.20799;1.41588;1.58595;1.71824;1.81272;1.8694;1.88939
700;71.4234;17.837;0.;0.357322;0.678811;0.936195;1.50989;1.70666;1.87704;2.00932;2.1038;2.16051;2.18048
701;33.0824;6.49717;0.;0.357179;0.692685;0.965547;1.2112;1.41909;1.58917;1.72146;1.81594;1.87262;1.8926
702;170.484;14.2787;0.;0.357324;0.67859;0.962049;1.20772;1.41559;1.58566;1.71795;1.81281;1.87667;1.90437
703;74.4581;13.5661;0.;0.357335;0.678561;0.965063;1.2339;1.46412;1.63431;1.76659;1.86109;1.91777;1.93775
704;151.909;12.265;0.;0.357324;0.67859;0.962049;1.20772;1.41559;1.58565;1.71967;1.81961;1.87864;1.89861
705;26.6901;16.4017;0.0000000000000000138778;0.423177;0.873876;1.16554;1.41119;1.61908;1.78916;1.92145;2.01593;2.07261;2.09259
706;82.2146;7.87638;0.;0.357324;0.678571;0.962015;1.21688;1.4143;1.58255;1.71487;1.80937;1.86606;1.88604
707;84.3007;2.135;0.;0.357271;0.678516;0.961763;1.24642;1.52446;1.6979;1.83009;1.9246;1.9813;2.00122
708;15.1775;11.6478;0.;0.375205;0.702877;0.986501;1.23214;1.44004;1.61011;1.7424;1.83689;1.89356;1.91355
709;174.16;15.2309;0.;0.357324;0.67859;0.962049;1.20772;1.41559;1.58566;1.71797;1.81081;1.87671;1.90812
710;185.63;12.2051;0.;0.357324;0.67859;0.962049;1.20772;1.41559;1.58566;1.71794;1.81239;1.87603;1.88768
711;160.042;15.6054;0.;0.357324;0.67859;0.962049;1.20772;1.41559;1.58566;1.7176;1.8269;1.90328;1.92398
712;184.234;14.1709;0.;0.357324;0.67859;0.962049;1.20772;1.41559;1.58565;1.71793;1.81236;1.8742;1.8879
713;180.926;16.9112;0.;0.357324;0.67859;0.962049;1.20772;1.41559;1.58565;1.71795;1.81219;1.8765;1.91454
714;124.119;13.4154;0.;0.357335;0.678554;0.962046;1.20772;1.41556;1.60195;1.74194;1.83991;1.89658;1.91657
715;123.905;13.9779;0.;0.357335;0.678554;0.962046;1.20769;1.41555;1.60426;1.74971;1.8478;1.90444;1.92442
716;101.933;13.3413;0.;0.357335;0.678553;0.962018;1.20773;1.43659;1.61776;1.75226;1.84673;1.90341;1.92339
717;145.136;13.1299;0.;0.357324;0.67859;0.962049;1.20772;1.41557;1.58564;1.72898;1.82617;1.88648;1.90643
718;58.52;8.47525;0.;0.357335;0.678515;0.971653;1.20417;1.41153;1.58162;1.7139;1.80839;1.86507;1.88505
719;19.8699;9.5576;-0.0000000000000000138778;0.368137;0.67749;0.960618;1.20629;1.41418;1.58426;1.71654;1.81103;1.86771;1.88769
720;181.041;5.3352;0.;0.357324;0.67859;0.962049;1.20772;1.41559;1.58566;1.71793;1.81274;1.87898;1.89512
721;125.889;14.952;0.;0.357335;0.678554;0.962046;1.20772;1.41557;1.60543;1.76248;1.86322;1.91986;1.93983
722;123.322;8.99253;0.;0.357324;0.67859;0.96202;1.20771;1.41561;1.59553;1.71745;1.81068;1.86739;1.88737
723;94.4159;8.68384;0.;0.357324;0.678594;0.962028;1.2086;1.42347;1.58283;1.71506;1.80957;1.86626;1.88624
724;105.533;17.9594;0.;0.357323;0.678574;0.962053;1.20797;1.38706;1.82952;1.95422;2.04881;2.10552;2.12549
725;52.5775;2.46363;0.;0.357144;0.688017;1.05397;1.3202;1.52785;1.69792;1.83021;1.9247;1.98137;2.00136
726;80.3398;13.3415;0.;0.357335;0.678565;0.962217;1.23228;1.45587;1.62751;1.75978;1.85426;1.91094;1.93093
727;151.159;6.8536;0.;0.357324;0.67859;0.962049;1.20772;1.41559;1.58563;1.72131;1.82001;1.86927;1.88927
728;144.684;8.73156;0.;0.357324;0.67859;0.962049;1.20772;1.41559;1.58567;1.72697;1.81286;1.86764;1.88763
729;144.546;8.35767;0.;0.357324;0.67859;0.962049;1.20772;1.41559;1.58569;1.72694;1.81293;1.86751;1.8875
730;93.3145;11.3245;0.;0.357335;0.678553;0.962027;1.21025;1.42572;1.59634;1.72866;1.82314;1.87982;1.8998
731;21.9558;4.81217;0.;0.376023;0.711052;0.992862;1.23857;1.44645;1.61653;1.74882;1.8433;1.89998;1.91996
732;43.268;13.2799;0.;0.357392;0.708898;1.01085;1.26098;1.46882;1.6389;1.77118;1.86567;1.92234;1.94233
733;69.2594;14.4695;0.;0.357334;0.678572;0.981201;1.26124;1.48967;1.6597;1.79198;1.88648;1.94316;1.96314
734;38.9502;3.22991;0.0000000000000000138778;0.3581;0.726;1.0394;1.28499;1.49287;1.66295;1.79524;1.88972;1.9464;1.96639
735;75.414;2.06737;0.0000000000000000138778;0.357272;0.678404;0.967436;1.29888;1.54444;1.71426;1.84655;1.94103;1.99773;2.01766
736;160.197;8.06329;0.;0.357324;0.67859;0.962049;1.20772;1.41559;1.58565;1.71822;1.82355;1.86862;1.88796
737;155.914;10.0249;0.;0.357324;0.67859;0.962049;1.20772;1.41559;1.58567;1.7186;1.82194;1.86966;1.88964
738;164.942;5.22727;0.;0.357324;0.67859;0.962049;1.20772;1.41559;1.58565;1.71798;1.82035;1.87569;1.89349
739;100.282;5.7164;0.;0.357324;0.678594;0.962049;1.20777;1.42852;1.59448;1.7257;1.82022;1.87691;1.89689
740;119.568;16.4502;0.;0.357323;0.678574;0.962046;1.20771;1.41515;1.62881;1.81401;1.90883;1.96553;1.98551
741;106.095;11.756;0.;0.357335;0.678554;0.962049;1.20769;1.42716;1.59604;1.73122;1.82568;1.88236;1.90234
742;89.0842;4.43503;0.;0.357324;0.67859;0.962007;1.21354;1.44359;1.61108;1.74338;1.83789;1.89459;1.91451
743;113.598;16.9821;0.;0.357323;0.678574;0.962047;1.20777;1.41215;1.66501;1.84571;1.94025;1.99696;2.01694
744;106.284;12.3053;0.;0.357335;0.678554;0.962049;1.20768;1.42831;1.60035;1.73695;1.8314;1.88808;1.90806
745;65.7461;4.96554;0.;0.357325;0.678533;0.971456;1.23164;1.43648;1.60662;1.73892;1.83341;1.89009;1.91007
746;116.458;9.97853;0.;0.357324;0.678594;0.962021;1.20771;1.41612;1.59557;1.71879;1.81327;1.86996;1.88994
747;24.1433;17.3635;0.;0.480484;0.989169;1.26951;1.51525;1.72314;1.89322;2.0255;2.11999;2.17667;2.19665
748;17.6697;12.6243;0.0000000000000000277556;0.384316;0.722591;1.00677;1.2524;1.4603;1.63037;1.76266;1.85715;1.91382;1.93381
749;174.637;4.00003;0.;0.357324;0.67859;0.962049;1.20772;1.41559;1.58566;1.71793;1.81401;1.88037;1.89712
750;98.6099;6.90164;0.;0.357324;0.678594;0.962023;1.20782;1.42696;1.58643;1.71809;1.81259;1.86927;1.88925
751;103.708;15.0319;0.;0.357335;0.678554;0.962047;1.20766;1.44684;1.64998;1.78589;1.88036;1.93704;1.95702
752;116.668;11.8097;0.;0.357335;0.678554;0.962046;1.20769;1.4161;1.59817;1.72997;1.82467;1.88135;1.90133
753;177.002;7.50908;0.;0.357324;0.67859;0.962049;1.20772;1.41559;1.58566;1.71793;1.81344;1.87996;1.88983
754;172.81;12.8143;0.;0.357324;0.67859;0.962049;1.20772;1.41559;1.58566;1.71796;1.81238;1.87449;1.89583
755;149.483;14.7283;0.;0.357324;0.67859;0.962049;1.20772;1.41557;1.58566;1.72291;1.83287;1.90093;1.92084
756;120.363;15.4993;0.;0.357335;0.678554;0.962048;1.20769;1.41542;1.61626;1.78389;1.87931;1.936;1.95598
757;104.776;17.5377;0.;0.357323;0.678574;0.962029;1.20785;1.47212;1.76973;1.89951;1.99404;2.05075;2.07073
758;162.493;4.37729;0.;0.357324;0.67859;0.962049;1.20772;1.41559;1.58565;1.71806;1.82232;1.87901;1.89797
759;57.5286;3.29945;0.0000000000000000138778;0.357269;0.679777;1.00743;1.2735;1.48123;1.65131;1.78359;1.87808;1.93476;1.95474
760;71.5089;11.9322;0.;0.357335;0.678567;0.967844;1.22147;1.43611;1.60617;1.73847;1.83295;1.88963;1.90962
761;80.9329;17.5039;0.;0.357323;0.678595;0.961565;1.31349;1.63914;1.80854;1.94086;2.03532;2.09204;2.11201
762;26.7632;5.98094;0.;0.362571;0.693765;0.971654;1.21742;1.42531;1.59538;1.72767;1.82215;1.87883;1.89882
763;183.883;2.40743;0.;0.357324;0.67859;0.962049;1.20772;1.41559;1.58566;1.71792;1.81244;1.87655;1.90211
764;47.4267;3.12148;0.;0.357141;0.696335;1.03664;1.28557;1.4934;1.66348;1.79577;1.89025;1.94693;1.96691
765;149.839;4.99918;0.;0.357324;0.67859;0.962049;1.20772;1.41557;1.58563;1.72213;1.82434;1.87666;1.89672
766;188.695;6.31286;0.;0.357324;0.67859;0.962049;1.20772;1.41559;1.58566;1.71794;1.81239;1.87668;1.90665
767;170.026;16.9131;0.;0.357324;0.67859;0.962049;1.20772;1.41559;1.58566;1.71797;1.81051;1.90237;1.93213
768;34.0808;4.7213;-0.0000000000000000416334;0.358262;0.710811;0.992994;1.23859;1.44649;1.61656;1.74885;1.84333;1.90001;1.92
769;186.035;9.98062;0.;0.357324;0.67859;0.962049;1.20772;1.41559;1.58566;1.71793;1.81243;1.87754;1.89429
770;70.1974;13.9855;0.;0.357336;0.678564;0.97566;1.24718;1.47607;1.64608;1.77834;1.87284;1.92952;1.94951
771;13.1634;2.52214;0.;0.464677;0.814785;1.09793;1.34358;1.55147;1.72155;1.85384;1.94832;2.005;2.02498
772;145.971;14.1095;0.;0.357324;0.67859;0.962049;1.20772;1.41559;1.58564;1.72933;1.8338;1.89568;1.91561
773;119.17;13.9417;0.;0.357335;0.678554;0.962046;1.20772;1.41558;1.60588;1.75407;1.84936;1.90603;1.92602
774;23.3554;14.5598;0.;0.407827;0.776927;1.06561;1.31123;1.51912;1.6892;1.82149;1.91597;1.97265;1.99263
775;88.9811;9.91894;0.;0.357335;0.678554;0.962025;1.21328;1.41915;1.58643;1.71873;1.81323;1.86991;1.8899
776;47.1482;4.78071;0.;0.357296;0.68683;0.992666;1.23509;1.44304;1.61311;1.7454;1.83988;1.89656;1.91655
777;141.938;13.9435;0.;0.357324;0.67859;0.962049;1.20772;1.41559;1.58555;1.73306;1.83728;1.8957;1.91566
778;23.9888;17.4868;0.0000000000000000277556;0.487449;1.00941;1.28891;1.53465;1.74254;1.91262;2.0449;2.13939;2.19607;2.21605
779;123.091;14.2801;0.;0.357335;0.678554;0.962046;1.20772;1.41554;1.60616;1.7555;1.85286;1.90951;1.92949
780;41.0873;11.5493;0.;0.357503;0.696613;0.979956;1.22691;1.43479;1.60487;1.73715;1.83164;1.88832;1.9083
781;83.4697;10.2509;0.;0.357335;0.678553;0.962008;1.21896;1.4184;1.58843;1.72072;1.81522;1.8719;1.89188
782;148.535;7.66959;0.;0.357324;0.67859;0.962049;1.20772;1.41559;1.58566;1.72339;1.81659;1.86791;1.88793
783;23.0627;13.549;0.;0.394595;0.742176;1.0303;1.27591;1.4838;1.65388;1.78617;1.88065;1.93733;1.95731
784;177.423;2.8276;0.;0.357324;0.67859;0.962049;1.20772;1.41559;1.58566;1.71792;1.81315;1.88161;1.90319
785;113.16;15.2041;0.;0.357323;0.678574;0.962046;1.20772;1.4175;1.62107;1.78332;1.87779;1.93447;1.95445
786;76.5856;17.2146;0.;0.357324;0.678644;0.959316;1.30775;1.61732;1.78748;1.91978;2.01425;2.07096;2.09094
787;85.3291;16.137;0.;0.357323;0.678576;0.962082;1.25491;1.53329;1.70776;1.84;1.93448;1.99119;2.01116
788;124.096;17.5289;0.;0.357324;0.67857;0.962039;1.20771;1.41566;1.63591;1.8634;1.95652;2.01325;2.03322
789;136.536;14.5105;0.;0.357335;0.678553;0.962021;1.20769;1.41558;1.58544;1.736;1.84881;1.90571;1.92568
790;75.6371;2.09858;0.0000000000000000416334;0.357272;0.678437;0.966911;1.29516;1.54043;1.71026;1.84255;1.93703;1.99374;2.01366
791;153.59;2.27257;0.;0.357324;0.67859;0.962049;1.20772;1.41559;1.5856;1.72128;1.84561;1.90962;1.9295
792;148.936;8.75796;0.;0.357324;0.67859;0.962049;1.20772;1.41559;1.58566;1.7232;1.81595;1.86776;1.88775
793;61.6669;5.38353;0.;0.357339;0.678514;0.976169;1.22452;1.43072;1.60081;1.73311;1.8276;1.88428;1.90426
794;159.62;7.43667;0.;0.357324;0.67859;0.962049;1.20772;1.41559;1.58566;1.71831;1.8235;1.86903;1.88838
795;111.851;11.1315;0.;0.357335;0.678554;0.962047;1.20768;1.41875;1.59343;1.72536;1.81984;1.87652;1.8965
796;163.119;4.76161;0.;0.357324;0.67859;0.962049;1.20772;1.41559;1.58565;1.71803;1.82164;1.87711;1.89572
797;169.691;15.1311;0.;0.357324;0.67859;0.962049;1.20772;1.41559;1.58566;1.71796;1.81337;1.88185;1.91109
798;157.229;8.78204;0.;0.357324;0.67859;0.962049;1.20772;1.41559;1.58563;1.71858;1.82297;1.86817;1.88798
799;140.034;3.95471;0.;0.357324;0.67859;0.962049;1.20772;1.41558;1.58596;1.73349;1.83158;1.88784;1.90778
800;66.4806;13.776;0.;0.357333;0.67857;0.9875;1.2548;1.47244;1.64247;1.77476;1.86924;1.92592;1.9459
801;142.002;8.4234;0.;0.357324;0.67859;0.962049;1.20772;1.41557;1.58575;1.72838;1.8118;1.86743;1.88743
802;59.4448;17.8007;0.;0.357381;0.676979;1.10659;1.51938;1.72668;1.89681;2.0291;2.12358;2.18026;2.20024
803;51.2878;11.0181;0.;0.357316;0.683809;0.971506;1.21886;1.42673;1.59681;1.72909;1.82358;1.88026;1.90024
804;43.3762;4.91373;0.;0.357258;0.693103;0.989713;1.23317;1.4411;1.61118;1.74347;1.83795;1.89463;1.91462
805;139.008;15.3289;0.;0.357335;0.678553;0.962021;1.20769;1.41557;1.58536;1.73977;1.86006;1.91724;1.93721
806;89.6823;6.75737;0.;0.357324;0.678594;0.962029;1.21076;1.42393;1.58648;1.71885;1.81333;1.87002;1.89
807;180.644;4.4587;0.;0.357324;0.67859;0.962049;1.20772;1.41559;1.58566;1.71793;1.81274;1.87849;1.89607
808;55.2486;14.9029;0.;0.357316;0.680952;1.01152;1.30482;1.51284;1.68293;1.81521;1.9097;1.96637;1.98636
809;45.1439;12.0221;0.;0.357343;0.697481;0.983979;1.23402;1.44185;1.61193;1.74422;1.8387;1.89538;1.91536
810;38.1179;14.119;0.;0.358417;0.719152;1.04078;1.28727;1.49513;1.66521;1.7975;1.89198;1.94866;1.96864
811;141.703;8.15827;0.;0.357324;0.67859;0.962049;1.20772;1.41557;1.58578;1.72833;1.81182;1.86746;1.88744
812;127.645;15.5763;0.;0.357335;0.678554;0.962046;1.20769;1.4156;1.60243;1.77065;1.87495;1.93161;1.95159
813;25.8571;12.6664;-0.0000000000000000208167;0.381824;0.714334;1.0054;1.25098;1.45887;1.62895;1.76123;1.85572;1.9124;1.93238
814;184.858;10.2605;0.;0.357324;0.67859;0.962049;1.20772;1.41559;1.58566;1.71793;1.81242;1.87824;1.89198
815;127.712;2.28178;-0.0000000000000000138778;0.357271;0.678559;0.962026;1.20769;1.41535;1.60011;1.77648;1.87499;1.93161;1.95153
816;19.1667;5.43155;0.;0.376947;0.698492;0.980968;1.22665;1.43454;1.60462;1.7369;1.83139;1.88807;1.90805
817;140.95;5.11762;0.;0.357324;0.67859;0.962049;1.20772;1.41557;1.58585;1.72971;1.82152;1.87729;1.89728
818;81.9094;4.54991;0.;0.357324;0.678588;0.962072;1.22447;1.44173;1.61064;1.74295;1.83745;1.89413;1.91412
819;132.647;3.28889;0.;0.357324;0.67859;0.962021;1.20771;1.41554;1.58913;1.74695;1.84371;1.90037;1.9203
820;168.993;13.6781;0.;0.357324;0.67859;0.962049;1.20772;1.41559;1.58566;1.71794;1.815;1.87604;1.90168
821;82.1604;14.3484;0.;0.357335;0.678553;0.962041;1.24028;1.47659;1.64938;1.78163;1.87613;1.93281;1.9528
822;150.37;15.1914;0.;0.357324;0.67859;0.962049;1.20772;1.41557;1.58567;1.72111;1.8355;1.90631;1.92623
823;108.35;13.2387;0.;0.357335;0.678554;0.962046;1.20768;1.42724;1.60712;1.74853;1.84296;1.89964;1.91962
824;155.103;5.91927;0.;0.357324;0.67859;0.962049;1.20772;1.41559;1.58564;1.71937;1.82347;1.87196;1.89182
825;15.5897;4.47272;0.;0.395172;0.720674;1.00394;1.2496;1.45749;1.62757;1.75986;1.85434;1.91102;1.931
826;31.788;13.9066;0.;0.369087;0.723423;1.03776;1.28338;1.49127;1.66135;1.79364;1.88812;1.9448;1.96478
827;22.9618;12.8585;0.;0.38707;0.723297;1.0108;1.25641;1.4643;1.63437;1.76666;1.86115;1.91782;1.93781
828;100.107;5.58087;0.;0.357324;0.678594;0.962045;1.20779;1.42905;1.59563;1.72695;1.82146;1.87814;1.89812
829;183.131;5.39313;0.;0.357324;0.67859;0.962049;1.20772;1.41559;1.58566;1.71793;1.81256;1.87841;1.89691
830;175.326;12.3672;0.;0.357324;0.67859;0.962049;1.20772;1.41559;1.58566;1.71794;1.81203;1.87633;1.8934
831;69.7163;2.67095;-0.0000000000000000277556;0.357271;0.678375;0.975548;1.2865;1.50284;1.67278;1.80505;1.89956;1.95626;1.97618
832;40.2457;16.3182;0.;0.357011;0.764684;1.14337;1.38963;1.59751;1.76759;1.89987;1.99436;2.05104;2.07102
833;145.929;5.95274;0.;0.357324;0.67859;0.962049;1.20772;1.41557;1.58566;1.72516;1.81882;1.87225;1.89227
834;169.818;3.32462;0.;0.357324;0.67859;0.962049;1.20772;1.41559;1.58565;1.7179;1.81662;1.88401;1.90284
835;132.991;14.4198;0.;0.357335;0.678553;0.962021;1.20769;1.41559;1.58709;1.73752;1.84972;1.9064;1.92636
836;80.2992;11.7859;0.;0.357335;0.678553;0.962211;1.22416;1.4319;1.60293;1.73519;1.82969;1.88637;1.90635
837;45.4079;16.651;0.;0.357436;0.753328;1.15967;1.40794;1.61585;1.78592;1.91821;2.01269;2.06937;2.08935
838;122.115;5.15841;0.;0.357324;0.67859;0.962021;1.2077;1.41562;1.59733;1.72972;1.8228;1.87952;1.8995
839;118.891;12.5242;0.;0.357335;0.678554;0.962046;1.2077;1.41568;1.60067;1.73599;1.83109;1.88776;1.90774
840;154.746;8.99029;0.;0.357324;0.67859;0.962049;1.20772;1.41559;1.58564;1.71927;1.82128;1.86814;1.88807
841;88.6114;7.32909;0.;0.357324;0.678571;0.962022;1.21162;1.42067;1.58402;1.71636;1.81085;1.86754;1.88752
842;32.3564;10.918;0.;0.361526;0.688756;0.973332;1.21897;1.42686;1.59694;1.72922;1.82371;1.88039;1.90037
843;84.078;7.75117;0.;0.357323;0.678575;0.962029;1.21562;1.41561;1.58281;1.71514;1.80964;1.86633;1.88631
844;164.534;15.642;0.;0.357324;0.67859;0.962049;1.20772;1.41559;1.58566;1.71788;1.8233;1.89789;1.92058
845;101.036;9.64823;0.;0.357335;0.678554;0.962046;1.20776;1.42668;1.58558;1.71752;1.81203;1.86871;1.8887
846;130.972;4.67301;0.;0.357324;0.67859;0.962021;1.20771;1.41554;1.58911;1.73516;1.82578;1.88251;1.90248
847;70.8069;5.6045;0.;0.357325;0.678588;0.964488;1.2255;1.42687;1.59702;1.72932;1.8238;1.88049;1.90047
848;98.2117;4.06236;0.;0.357324;0.678594;0.962042;1.20823;1.4395;1.61561;1.74758;1.84208;1.89879;1.91871
849;115.304;14.0404;0.;0.357335;0.678554;0.962046;1.20772;1.41641;1.60656;1.75816;1.85278;1.90946;1.92944
850;167.356;14.5762;0.;0.357324;0.67859;0.962049;1.20772;1.41559;1.58566;1.71793;1.81733;1.88255;1.9083
851;100.092;5.53986;0.;0.357324;0.678594;0.962045;1.20779;1.4292;1.596;1.72734;1.82184;1.87853;1.89851
852;184.783;11.2806;0.;0.357324;0.67859;0.962049;1.20772;1.41559;1.58565;1.71793;1.81239;1.87757;1.88959
853;76.2028;10.7065;0.;0.357335;0.678581;0.962905;1.21891;1.42191;1.5921;1.72438;1.81888;1.87556;1.89554
854;187.971;8.25851;0.;0.357324;0.67859;0.962049;1.20772;1.41559;1.58566;1.71793;1.81242;1.87706;1.90331
855;63.2212;14.593;0.;0.357333;0.67859;1.0017;1.28501;1.49697;1.66702;1.79931;1.89379;1.95047;1.97046
856;26.1807;8.16005;0.;0.362385;0.678398;0.956966;1.20269;1.41058;1.58066;1.71294;1.80743;1.86411;1.88409
857;111.003;5.71503;0.;0.357324;0.678594;0.962021;1.20769;1.41838;1.59916;1.72483;1.81938;1.87607;1.89605
858;73.8369;13.6298;0.;0.357335;0.678543;0.965944;1.23503;1.46581;1.63596;1.76824;1.86274;1.91942;1.9394
859;98.3115;3.71548;0.0000000000000000277556;0.357271;0.678559;0.962011;1.20831;1.4427;1.62253;1.75456;1.84907;1.90577;1.9257
860;72.8552;9.13298;0.;0.357325;0.678598;0.963614;1.21397;1.41306;1.58315;1.71545;1.80993;1.86662;1.8866
861;174.385;3.05806;0.;0.357324;0.67859;0.962049;1.20772;1.41559;1.58566;1.71792;1.81408;1.88302;1.90273
862;110.149;12.6139;0.;0.357335;0.678554;0.962047;1.20772;1.42233;1.59962;1.73974;1.83417;1.89084;1.91083
863;137.971;12.578;0.;0.357335;0.678553;0.962021;1.20769;1.41558;1.58563;1.73058;1.82675;1.88384;1.9038
864;120.388;16.8562;0.;0.357323;0.678574;0.962046;1.20771;1.41521;1.63584;1.82945;1.92414;1.98084;2.00082
865;38.1945;4.945;0.0000000000000000138778;0.357318;0.702477;0.988306;1.23338;1.44129;1.61137;1.74365;1.83814;1.89482;1.9148
866;188.464;6.40796;0.;0.357324;0.67859;0.962049;1.20772;1.41559;1.58566;1.71792;1.81239;1.87673;1.90588
867;114.254;13.8504;0.;0.357335;0.678554;0.962046;1.20772;1.41717;1.60556;1.75558;1.85012;1.9068;1.92679
868;30.9724;17.2978;0.;0.351734;0.932429;1.24845;1.49431;1.70219;1.87227;2.00456;2.09904;2.15572;2.1757
869;132.918;5.38859;0.;0.357324;0.67859;0.96202;1.20771;1.41557;1.58772;1.73155;1.81974;1.87643;1.89642
870;113.694;15.6707;0.;0.357323;0.678574;0.962046;1.20771;1.4164;1.62822;1.79495;1.88943;1.94612;1.9661
871;88.8135;14.5832;0.;0.357335;0.678553;0.962017;1.2256;1.46465;1.65159;1.78383;1.87832;1.93499;1.95498
872;92.6417;10.2992;0.;0.357335;0.678554;0.962044;1.21012;1.42273;1.58849;1.72081;1.81529;1.87197;1.89195
873;127.546;9.51228;0.;0.357324;0.67859;0.962021;1.20771;1.41556;1.59225;1.72006;1.81178;1.86847;1.88846
874;11.8316;14.3881;0.;0.419863;0.778775;1.06221;1.30786;1.51575;1.68583;1.81811;1.9126;1.96928;1.98926
875;83.3782;12.0947;0.;0.357335;0.678553;0.96204;1.22505;1.43386;1.60642;1.73867;1.83318;1.88985;1.90984
876;159.465;14.7045;0.;0.357324;0.67859;0.962049;1.20772;1.41559;1.58566;1.71755;1.82463;1.8937;1.91435
877;141.45;16.9654;0.;0.357324;0.67859;0.962049;1.20772;1.41558;1.58541;1.75441;1.8982;1.95518;1.97515
878;132.678;16.5967;0.;0.357335;0.678553;0.962021;1.20769;1.41561;1.58405;1.77097;1.89782;1.95452;1.97449
879;149.84;7.61573;0.;0.357324;0.67859;0.962049;1.20772;1.41559;1.58563;1.72231;1.8178;1.86801;1.88802
880;158.471;11.7876;0.;0.357324;0.67859;0.962049;1.20772;1.41559;1.58566;1.71781;1.82303;1.87482;1.89512
881;25.2156;8.5646;0.0000000000000000138778;0.363686;0.676966;0.95691;1.20262;1.41051;1.58058;1.71287;1.80735;1.86403;1.88402
