exp_number;crackX;crackY;sensor0;sensor1;sensor2;sensor3;sensor4;sensor5;sensor6;sensor7;sensor8;sensor9;sensor10
212;27.5398;2.82943;0.;0.190064;0.388743;0.533435;0.656219;0.760166;0.845204;0.911348;0.95859;0.986929;0.996921
213;135.783;12.2405;0.;0.178667;0.339277;0.481011;0.603844;0.707793;0.793042;0.864598;0.912405;0.940821;0.950805
214;103.615;15.8633;0.;0.178662;0.339287;0.481025;0.603837;0.728146;0.837888;0.905339;0.952568;0.980925;0.990912
215;184.727;6.35214;0.;0.178662;0.339295;0.481024;0.603861;0.707795;0.792828;0.858969;0.906244;0.9392;0.949051
216;94.6378;17.3217;0.;0.178662;0.339287;0.481055;0.601383;0.762154;0.883313;0.949529;0.996761;1.02512;1.03511
217;82.2631;7.20444;0.;0.178662;0.339284;0.481001;0.608508;0.708203;0.79221;0.858366;0.905616;0.933959;0.94395
218;53.7005;15.2006;0.;0.178664;0.341541;0.511267;0.658756;0.762701;0.847737;0.913881;0.961123;0.989462;0.999454
219;175.628;6.764;0.;0.178662;0.339295;0.481024;0.603861;0.707795;0.792828;0.858963;0.906957;0.939545;0.945177
220;32.8262;9.09486;0.;0.179278;0.342202;0.479298;0.602132;0.706077;0.791116;0.857259;0.904501;0.932841;0.942832
221;106.087;11.5993;0.;0.178667;0.339277;0.481024;0.603844;0.713548;0.797487;0.864887;0.91212;0.940459;0.950451
222;161.883;9.47427;0.;0.178662;0.339295;0.481024;0.603861;0.707795;0.792831;0.859008;0.911731;0.934591;0.944271
223;123.031;3.79734;0.00000000000000000693889;0.178635;0.33928;0.481013;0.603842;0.707796;0.800179;0.872517;0.919411;0.947763;0.957723
224;185.972;17.6883;0.;0.178662;0.339295;0.481024;0.603861;0.707795;0.792827;0.858965;0.90623;0.933409;0.95808
225;177.805;10.7251;0.;0.178662;0.339295;0.481024;0.603861;0.707795;0.792828;0.858965;0.90623;0.939618;0.944879
226;133.236;16.0495;0.;0.178667;0.339277;0.481011;0.603843;0.707797;0.792613;0.877879;0.940612;0.968947;0.978933
227;145.781;15.9386;0.;0.178662;0.339295;0.481024;0.603861;0.707787;0.792835;0.867577;0.930932;0.96138;0.97135
228;112.477;6.21557;0.;0.178662;0.339297;0.48101;0.603845;0.708711;0.798712;0.860691;0.907945;0.93629;0.946281
229;14.8605;15.8176;-0.00000000000000000693889;0.225485;0.426862;0.568639;0.691469;0.795418;0.880457;0.9466;0.993842;1.02218;1.03217
230;154.277;7.93602;0.;0.178662;0.339295;0.481024;0.603861;0.707785;0.792818;0.859801;0.910694;0.93398;0.943935
231;30.7197;10.0301;0.;0.180476;0.34165;0.481759;0.604592;0.708535;0.793574;0.859718;0.906959;0.935299;0.94529
232;144.586;8.87107;0.;0.178662;0.339295;0.481024;0.603861;0.707796;0.792837;0.863547;0.906401;0.933866;0.943868
233;165.956;2.20269;0.;0.178662;0.339295;0.481024;0.603861;0.707795;0.792826;0.85893;0.911459;0.949739;0.960184
234;45.278;4.93247;0.;0.178641;0.344673;0.494839;0.616229;0.7202;0.805238;0.871382;0.918624;0.946963;0.956955
235;125.228;5.57797;0.;0.178662;0.339295;0.481009;0.603846;0.707788;0.796837;0.863792;0.909579;0.937948;0.947938
236;155.908;8.49797;0.;0.178662;0.339295;0.481024;0.603861;0.707795;0.792822;0.859477;0.911148;0.933974;0.943918
237;146.552;14.2367;0.;0.178662;0.339295;0.481024;0.603861;0.707796;0.792827;0.864287;0.917052;0.948405;0.958365
238;40.9513;14.8856;0.00000000000000000693889;0.178503;0.364955;0.532689;0.656675;0.760603;0.845642;0.911785;0.959027;0.987366;0.997358
239;188.128;8.89901;0.;0.178662;0.339295;0.481024;0.603861;0.707795;0.792828;0.858968;0.906214;0.93838;0.951425
240;17.7352;16.47;0.00000000000000000693889;0.231615;0.449191;0.591007;0.713838;0.817784;0.902823;0.968966;1.01621;1.04455;1.05454
241;189.341;12.8103;0.;0.178662;0.339295;0.481024;0.603861;0.707795;0.792828;0.85897;0.906224;0.934637;0.946241
242;44.8875;15.6909;0.;0.178437;0.368444;0.547873;0.673608;0.777534;0.862573;0.928716;0.975958;1.0043;1.01429
243;115.523;2.97799;-0.00000000000000000693889;0.178635;0.33928;0.481013;0.603824;0.708849;0.811137;0.882449;0.929665;0.95801;0.967971
244;60.33;10.1323;0.;0.178662;0.339327;0.486995;0.605062;0.709018;0.794056;0.860199;0.907441;0.935781;0.945772
245;90.333;2.47972;0.00000000000000000693889;0.178635;0.339264;0.480914;0.609684;0.744459;0.834277;0.900351;0.947592;0.975944;0.985905
246;73.9289;10.4563;0.;0.178667;0.339272;0.4819;0.608232;0.710031;0.795085;0.861226;0.908476;0.936816;0.946807
247;53.3112;14.5987;0.;0.178658;0.342296;0.50519;0.647599;0.751542;0.836579;0.902722;0.949964;0.978304;0.988295
248;16.637;13.2777;0.0000000000000000138778;0.195803;0.37049;0.512481;0.635299;0.739246;0.824284;0.890428;0.93767;0.966009;0.976001
249;34.2193;7.42888;0.0000000000000000138778;0.17848;0.344058;0.47957;0.602356;0.706302;0.791341;0.857484;0.904726;0.933066;0.943057
250;186.954;14.9593;0.;0.178662;0.339295;0.481024;0.603861;0.707795;0.792827;0.858964;0.906231;0.93494;0.940609
251;39.0154;11.6114;0.;0.17892;0.348189;0.490867;0.614064;0.717999;0.803038;0.869181;0.916423;0.944762;0.954754
252;117.031;9.91133;0.;0.178662;0.339297;0.481011;0.603854;0.708005;0.797945;0.859257;0.906502;0.934846;0.944837
253;91.9362;4.83573;0.;0.178662;0.339295;0.481019;0.605158;0.719153;0.802116;0.868269;0.915521;0.943873;0.953834
254;132.291;17.1678;0.;0.178667;0.339277;0.481011;0.603843;0.707814;0.790607;0.898584;0.960371;0.988736;0.998723
255;98.9527;8.50262;0.;0.178662;0.339297;0.481026;0.603916;0.712921;0.791631;0.857521;0.904777;0.93312;0.943111
256;64.5985;16.6411;0.;0.178664;0.339326;0.516221;0.69039;0.795142;0.880197;0.946339;0.993581;1.02192;1.03191
257;47.6479;10.8335;0.;0.178659;0.344313;0.484923;0.608508;0.712439;0.797478;0.863622;0.910863;0.939203;0.949194
258;187.464;7.82849;0.;0.178662;0.339295;0.481024;0.603861;0.707795;0.792828;0.858963;0.906213;0.938639;0.950948
259;175.415;12.7863;0.;0.178662;0.339295;0.481024;0.603861;0.707795;0.792829;0.858978;0.905915;0.937999;0.947319
260;121.068;8.51905;0.;0.178662;0.339297;0.481011;0.603854;0.707834;0.798052;0.858273;0.90509;0.933439;0.94343
261;105.201;6.6908;0.;0.178662;0.339297;0.481011;0.603853;0.711458;0.795154;0.859485;0.906761;0.935104;0.945095
262;81.5481;4.37407;-0.00000000000000000693889;0.178635;0.339262;0.481036;0.613091;0.722388;0.806947;0.873107;0.920348;0.948691;0.958682
263;91.9769;17.9742;0.;0.178662;0.339285;0.481134;0.590586;0.861578;0.929484;0.995794;1.04303;1.07138;1.08137
264;180.406;11.0298;0.;0.178662;0.339295;0.481024;0.603861;0.707795;0.792828;0.858966;0.906156;0.939791;0.944732
265;103.042;8.00756;0.;0.178662;0.339297;0.48101;0.603861;0.712332;0.792457;0.85762;0.904885;0.933228;0.943219
266;148.314;5.24414;0.;0.178662;0.339295;0.481024;0.603861;0.707785;0.792814;0.861625;0.911378;0.937746;0.947755
267;15.0572;11.9813;0.;0.18888;0.354659;0.496466;0.619287;0.723234;0.808273;0.874416;0.921658;0.949997;0.959989
268;20.7338;7.80326;0.;0.183244;0.3378;0.478759;0.601607;0.705551;0.790589;0.856733;0.903975;0.932314;0.942306
269;71.7606;4.8779;0.;0.178662;0.339276;0.482317;0.616621;0.718478;0.803537;0.869687;0.916928;0.945272;0.955262
270;161.671;8.88205;0.;0.178662;0.339295;0.481024;0.603861;0.707795;0.792827;0.859029;0.911717;0.934429;0.94407
271;106.743;6.03039;0.;0.178662;0.339297;0.48101;0.603848;0.71086;0.797449;0.861402;0.908674;0.937017;0.947008
272;40.2918;14.2651;0.;0.178599;0.360365;0.521505;0.645365;0.749292;0.834331;0.900474;0.947716;0.976056;0.986047
273;57.7574;3.01029;0.;0.178618;0.339974;0.5066;0.642696;0.746593;0.83163;0.897774;0.945016;0.973355;0.983346
274;150.271;2.8817;0.;0.178662;0.339295;0.481024;0.603861;0.707785;0.792787;0.86167;0.920108;0.949166;0.959141
275;56.613;6.78869;0.;0.178674;0.339202;0.487253;0.604511;0.708255;0.793311;0.859454;0.906696;0.935035;0.945027
276;185.966;3.69882;0.;0.178662;0.339295;0.481024;0.603861;0.707795;0.792828;0.858969;0.906208;0.93779;0.949948
277;154.051;10.6926;0.;0.178662;0.339295;0.481024;0.603861;0.707785;0.792833;0.859482;0.910147;0.935743;0.945733
278;132.897;3.48286;0.;0.178662;0.339295;0.48101;0.603854;0.707771;0.794356;0.872186;0.920084;0.948423;0.958391
279;152.118;12.8418;0.;0.178662;0.339295;0.481024;0.603861;0.707785;0.792836;0.859653;0.910356;0.941114;0.951094
280;83.8338;10.1937;0.;0.178667;0.339277;0.481001;0.609394;0.709077;0.794033;0.860178;0.907428;0.935767;0.945759
281;13.9814;12.4682;0.;0.191168;0.360048;0.501819;0.624642;0.728588;0.813627;0.879771;0.927012;0.955352;0.965343
282;167.392;6.09988;0.;0.178662;0.339295;0.481024;0.603861;0.707795;0.792828;0.858962;0.909388;0.93727;0.945288
283;46.2385;17.4148;0.;0.178795;0.373;0.621451;0.741861;0.845856;0.930894;0.997037;1.04428;1.07262;1.08261
284;61.172;3.23337;0.;0.178629;0.339366;0.498222;0.63708;0.741014;0.826054;0.892204;0.939445;0.967788;0.977779
285;90.8085;8.95422;0.;0.178662;0.339284;0.481023;0.605352;0.710026;0.79154;0.857701;0.904942;0.933286;0.943277
286;15.3125;3.42361;0.;0.209508;0.379267;0.520924;0.643751;0.747698;0.832736;0.89888;0.946122;0.974461;0.984453
287;88.1627;7.29127;0.;0.178662;0.339286;0.481015;0.60599;0.710188;0.792061;0.858237;0.905488;0.933832;0.943822
288;107.334;16.77;0.;0.178662;0.339287;0.481024;0.603902;0.72263;0.853142;0.921804;0.96905;0.997407;1.00739
289;42.847;6.65174;0.;0.178616;0.343771;0.483446;0.60488;0.708852;0.793891;0.860034;0.907276;0.935616;0.945607
290;108.635;4.90941;0.;0.178662;0.339295;0.481009;0.603837;0.710442;0.80214;0.866401;0.913679;0.942031;0.951992
291;79.3093;7.96583;0.;0.178662;0.339287;0.481012;0.608942;0.706527;0.791185;0.857343;0.904584;0.932927;0.942918
292;64.9628;17.7203;0.;0.178671;0.339434;0.514814;0.748969;0.849788;0.934889;1.00103;1.04827;1.07661;1.0866
293;21.8076;3.76816;0.;0.194272;0.370736;0.5122;0.635039;0.738982;0.824021;0.890165;0.937406;0.965746;0.975737
294;90.7619;4.57143;0.;0.178662;0.339297;0.481002;0.605753;0.720702;0.804183;0.870345;0.917597;0.945949;0.95591
295;69.1548;12.471;0.;0.178668;0.339282;0.486902;0.613859;0.722431;0.80743;0.873571;0.920821;0.949161;0.959152
296;178.162;4.1583;0.;0.178662;0.339295;0.481024;0.603861;0.707795;0.792828;0.858963;0.906539;0.939647;0.948264
297;113.128;4.9879;0.;0.178662;0.339295;0.481008;0.603838;0.708751;0.801938;0.865647;0.912893;0.941246;0.951207
298;27.6057;3.74526;0.;0.185303;0.369366;0.511416;0.634256;0.738203;0.823242;0.889385;0.936627;0.964966;0.974958
299;103.423;16.5794;0.;0.178662;0.339287;0.481027;0.603842;0.734169;0.853066;0.919796;0.967034;0.995391;1.00538
300;174.312;12.1605;0.;0.178662;0.339295;0.481024;0.603861;0.707795;0.792829;0.858978;0.906119;0.937889;0.946581
301;77.3288;6.02007;0.;0.178662;0.339289;0.481051;0.611244;0.711291;0.796098;0.86225;0.9095;0.937843;0.947834
302;92.3316;2.73734;-0.0000000000000000208167;0.178635;0.33928;0.480948;0.607113;0.737168;0.82745;0.893543;0.940784;0.969135;0.979096
303;118.367;16.5431;0.;0.178662;0.339287;0.481024;0.603861;0.707442;0.815466;0.909534;0.956856;0.985211;0.995198
304;104.261;12.5852;0.;0.178667;0.339277;0.481025;0.603844;0.715849;0.802572;0.870381;0.917611;0.94595;0.955942
305;126.578;9.80626;0.;0.178662;0.339295;0.48101;0.603854;0.70779;0.796747;0.859878;0.906296;0.934641;0.944632
306;100.252;13.9238;0.;0.178667;0.339277;0.481023;0.603889;0.720046;0.814784;0.881589;0.928826;0.957165;0.967156
307;102.076;10.0308;0.;0.178667;0.339277;0.481024;0.603859;0.713368;0.793523;0.859584;0.906825;0.935168;0.945159
308;72.9219;10.6616;0.;0.178667;0.339293;0.482342;0.608095;0.71089;0.795941;0.862082;0.909333;0.937672;0.947663
309;21.8705;4.03864;0.;0.192386;0.366173;0.507463;0.630306;0.734249;0.819288;0.885432;0.932674;0.961013;0.971005
310;123.453;9.14121;0.;0.178662;0.339297;0.48101;0.603855;0.707804;0.797777;0.858814;0.905466;0.933815;0.943806
311;10.2645;8.81012;-0.0000000000000000138778;0.179581;0.337028;0.478783;0.60161;0.705556;0.790595;0.856738;0.90398;0.93232;0.942311
312;99.8609;17.7043;0.;0.178662;0.339287;0.481039;0.603393;0.755662;0.897421;0.963367;1.01061;1.03897;1.04895
313;37.1861;9.67016;0.00000000000000000693889;0.178804;0.344269;0.480795;0.603579;0.70753;0.792569;0.858713;0.905954;0.934294;0.944285
314;17.8645;10.7833;-0.00000000000000000693889;0.185811;0.344437;0.486301;0.609125;0.713071;0.79811;0.864253;0.911495;0.939834;0.949826
315;103.246;17.2425;0.;0.178662;0.339287;0.481012;0.603835;0.742138;0.873182;0.939048;0.986298;1.01466;1.02464
316;79.6687;6.29411;0.;0.178662;0.339283;0.480999;0.610042;0.710355;0.794881;0.861043;0.908283;0.936627;0.946618
317;43.4088;9.87709;0.;0.178659;0.344653;0.481691;0.604263;0.708207;0.793246;0.859389;0.906631;0.934971;0.944962
318;178.865;16.3752;0.;0.178662;0.339295;0.481024;0.603861;0.707795;0.792827;0.858971;0.905924;0.938195;0.956021
319;13.5806;11.8654;0.;0.18817;0.353468;0.495236;0.618059;0.722005;0.807044;0.873188;0.920429;0.948769;0.95876
320;93.9354;6.60063;0.;0.178662;0.339297;0.481011;0.604285;0.713658;0.793704;0.85982;0.907073;0.935416;0.945407
321;176.994;7.33385;0.;0.178662;0.339295;0.481024;0.603861;0.707795;0.792828;0.858966;0.906729;0.939965;0.944993
322;80.3339;7.90107;0.;0.178662;0.339287;0.480996;0.608845;0.706741;0.791242;0.857401;0.904642;0.932985;0.942976
323;108.514;14.0955;0.;0.178667;0.339277;0.481015;0.603851;0.714622;0.80898;0.8813;0.928516;0.956855;0.966847
324;22.2163;12.5449;0.;0.192226;0.35845;0.501702;0.624515;0.728458;0.813497;0.87964;0.926882;0.955222;0.965213
325;56.4961;16.0487;0.;0.178677;0.33923;0.518074;0.677457;0.781483;0.866528;0.932671;0.979913;1.00825;1.01824
326;153.362;10.0267;0.;0.178662;0.339295;0.481024;0.603861;0.707795;0.792827;0.859798;0.909895;0.934847;0.944836
327;148.145;2.95735;0.;0.178662;0.339295;0.481024;0.603861;0.707795;0.79279;0.862848;0.920513;0.949136;0.959119
328;48.8627;14.379;0.;0.178651;0.351505;0.511934;0.645225;0.749114;0.834163;0.900306;0.947547;0.975887;0.985878
329;86.369;15.8773;0.;0.178662;0.339288;0.481039;0.623236;0.758939;0.847708;0.913838;0.961088;0.989427;0.999419
330;178.918;17.9612;0.;0.178662;0.339295;0.481024;0.603861;0.707795;0.792827;0.858972;0.905879;0.945311;0.971215
331;66.3052;2.1547;0.0000000000000000138778;0.178632;0.339105;0.497895;0.664172;0.771564;0.856528;0.922678;0.969919;0.998262;1.00825
332;40.1507;3.36567;0.;0.17884;0.359327;0.516483;0.639247;0.743189;0.828228;0.894371;0.941613;0.969952;0.979944
333;44.2677;2.67134;0.;0.178578;0.3574;0.531785;0.655842;0.759753;0.844792;0.910935;0.958177;0.986517;0.996508
334;166.175;2.22492;0.;0.178662;0.339295;0.481024;0.603861;0.707795;0.792827;0.85893;0.911229;0.949364;0.959809
335;120.415;7.30342;0.;0.178662;0.339295;0.48101;0.603856;0.707851;0.798131;0.858927;0.905671;0.934027;0.944018
336;49.3007;16.98;0.;0.17875;0.350006;0.584285;0.715151;0.819141;0.90418;0.970323;1.01757;1.0459;1.0559
337;18.4218;7.39684;-0.00000000000000006245;0.184006;0.338197;0.47951;0.602355;0.706298;0.791337;0.85748;0.904722;0.933062;0.943053
338;139.314;2.30591;0.;0.178662;0.339295;0.481024;0.603861;0.707786;0.793161;0.874247;0.931949;0.960325;0.970282
339;17.8648;16.7319;-0.00000000000000000693889;0.237055;0.460754;0.602539;0.725366;0.829312;0.914351;0.980494;1.02774;1.05608;1.06607
340;169.134;8.61696;0.;0.178662;0.339295;0.481024;0.603861;0.707795;0.792829;0.858971;0.908924;0.936568;0.944144
341;35.3055;10.6792;-0.00000000000000000693889;0.179406;0.344954;0.485107;0.607977;0.711922;0.796961;0.863104;0.910346;0.938686;0.948677
342;101.571;12.0652;0.;0.178667;0.339277;0.481025;0.603864;0.715669;0.800722;0.867566;0.914802;0.943142;0.953133
343;148.136;8.13702;0.;0.178662;0.339295;0.481024;0.603861;0.707795;0.792816;0.861914;0.907844;0.933814;0.943813
344;137.028;16.1238;0.;0.178667;0.339277;0.481011;0.603843;0.707789;0.792454;0.873695;0.939525;0.967934;0.977922
345;81.4909;8.97044;0.;0.178662;0.339287;0.481023;0.608913;0.706879;0.791455;0.857611;0.904851;0.933195;0.943186
346;152.923;12.194;0.;0.178662;0.339295;0.481024;0.603861;0.707796;0.792837;0.859541;0.910042;0.939023;0.94901
347;164.318;11.9158;0.;0.178662;0.339295;0.481024;0.603861;0.707795;0.792829;0.858942;0.910645;0.936679;0.947357
348;14.7179;17.8527;0.00000000000000000867362;0.358185;0.546389;0.688322;0.811152;0.915099;1.00014;1.06628;1.11352;1.14186;1.15185
349;46.87;17.9129;0.;0.1789;0.324462;0.673891;0.787425;0.891484;0.976522;1.04267;1.08991;1.11825;1.12824
350;158.446;2.79203;0.;0.178662;0.339295;0.481024;0.603861;0.707795;0.792825;0.859297;0.915616;0.947511;0.957469
351;111.033;5.0133;0.;0.178662;0.339295;0.48101;0.603844;0.709377;0.801899;0.86564;0.912906;0.941249;0.95124
352;108.773;11.1087;0.;0.178667;0.339277;0.481024;0.603843;0.711266;0.796009;0.862733;0.909968;0.938307;0.948299
353;12.8687;15.5124;0.;0.225952;0.417755;0.559486;0.682313;0.786256;0.871295;0.937438;0.98468;1.01302;1.02301
354;30.3027;5.00007;0.;0.18006;0.354104;0.493601;0.61646;0.720406;0.805444;0.871588;0.91883;0.947169;0.957161
355;99.9569;5.42782;0.;0.178662;0.339297;0.481021;0.603901;0.714839;0.798524;0.864223;0.911474;0.939818;0.949808
356;21.0529;3.09638;0.;0.201969;0.385603;0.527478;0.650302;0.754245;0.839284;0.905428;0.95267;0.981009;0.991001
357;92.446;11.3637;0.;0.178667;0.339277;0.481011;0.60547;0.712662;0.798409;0.864559;0.9118;0.940139;0.950131
358;128.831;5.75789;0.;0.178662;0.339295;0.48101;0.603854;0.707774;0.795148;0.86416;0.908827;0.937207;0.947197
359;160.83;4.35541;0.;0.178662;0.339295;0.481024;0.603861;0.707795;0.792825;0.859095;0.911797;0.93961;0.949278
360;65.4832;3.69993;0.00000000000000000693889;0.178637;0.339234;0.489286;0.628493;0.732268;0.817318;0.883468;0.930709;0.959052;0.969043
361;116.293;16.4074;0.;0.178662;0.339287;0.481023;0.603864;0.707318;0.815992;0.908273;0.955553;0.983909;0.993896
362;144.158;3.55494;0.;0.178662;0.339295;0.481024;0.603861;0.707794;0.792833;0.864738;0.917605;0.94561;0.955583
363;107.005;15.2764;0.;0.178667;0.339277;0.481023;0.60386;0.719921;0.823946;0.894946;0.942172;0.970512;0.980503
364;184.384;5.73993;0.;0.178662;0.339295;0.481024;0.603861;0.707795;0.792828;0.858967;0.906249;0.939099;0.949144
365;134.024;14.7212;0.;0.178667;0.339277;0.481011;0.603844;0.707797;0.793045;0.869466;0.926843;0.955196;0.965184
366;132.173;9.86219;0.;0.178662;0.339295;0.48101;0.603855;0.707787;0.794048;0.86208;0.906371;0.934717;0.944709
367;162.382;5.59621;0.;0.178662;0.339295;0.481024;0.603861;0.707795;0.792835;0.859043;0.911066;0.936883;0.946197
368;12.3428;9.24351;-0.0000000000000000416334;0.181182;0.337861;0.479605;0.602432;0.706378;0.791417;0.857561;0.904802;0.933142;0.943133
369;72.9889;3.8894;-0.00000000000000000693889;0.178638;0.339245;0.482608;0.623196;0.728424;0.813444;0.879584;0.926834;0.955186;0.965147
370;77.5268;2.26533;0.0000000000000000138778;0.178636;0.339229;0.482146;0.637826;0.761309;0.846346;0.912488;0.959729;0.988081;0.998042
371;87.3966;8.18995;0.;0.178662;0.339289;0.481022;0.606509;0.708665;0.791181;0.857349;0.904599;0.932943;0.942934
372;87.1554;16.9163;0.;0.178662;0.339286;0.48109;0.623642;0.787473;0.874127;0.940291;0.987522;1.01588;1.02587
373;69.2319;10.2889;0.;0.178667;0.33928;0.484028;0.606276;0.709484;0.794527;0.860669;0.907919;0.936258;0.94625
374;145.981;4.65228;0.;0.178662;0.339295;0.481024;0.603861;0.707795;0.792824;0.862796;0.91267;0.939872;0.94988
375;19.5248;9.94598;0.;0.184435;0.339922;0.481624;0.60445;0.708396;0.793435;0.859578;0.90682;0.93516;0.945151
376;10.6443;6.85989;-0.0000000000000000208167;0.183348;0.339635;0.481403;0.604234;0.708177;0.793216;0.859359;0.906601;0.934941;0.944932
377;75.9723;16.2922;0.;0.178662;0.339307;0.480682;0.638374;0.777645;0.862735;0.928881;0.976113;1.00447;1.01446
378;183.127;10.9214;0.;0.178662;0.339295;0.481024;0.603861;0.707795;0.792827;0.858965;0.906192;0.939435;0.94476
379;18.1826;11.9651;-0.0000000000000000277556;0.18938;0.35394;0.496005;0.618823;0.722769;0.807808;0.873951;0.921193;0.949533;0.959524
380;78.3214;10.4541;0.;0.178667;0.339284;0.481167;0.609803;0.709887;0.794999;0.861139;0.908389;0.936728;0.94672
381;157.176;10.7067;0.;0.178662;0.339295;0.481024;0.603861;0.707795;0.792827;0.859084;0.911293;0.935634;0.945672
382;93.5592;8.70768;0.;0.178662;0.339297;0.481015;0.604472;0.711394;0.791404;0.857543;0.904786;0.933129;0.94312
383;172.948;10.0712;0.;0.178662;0.339295;0.481024;0.603861;0.707795;0.792828;0.858967;0.907119;0.937984;0.944741
384;81.0235;13.4343;0.;0.178667;0.339277;0.481073;0.616606;0.728538;0.814556;0.880686;0.927937;0.956276;0.966267
385;65.4521;17.7612;0.;0.178664;0.33946;0.505594;0.752889;0.853009;0.938119;1.00426;1.0515;1.07984;1.08983
386;44.04;10.8116;0.;0.178654;0.346237;0.485102;0.608493;0.712428;0.797467;0.86361;0.910852;0.939192;0.949183
387;85.5551;9.49552;0.;0.178659;0.339286;0.481019;0.6081;0.708145;0.792274;0.858424;0.905675;0.934018;0.944009
388;70.6109;14.001;0.;0.178667;0.33928;0.487122;0.623074;0.738128;0.823134;0.889275;0.936526;0.964865;0.974856
